Master calendar,cardano,avalanche-2,axie-infinity,badger-dao,balancer,binancecoin,bancor,bitcoin,chiliz,compound-governance-token,curve-dao-token,convex-finance,derivadao,dogecoin,polkadot,dydx,enjincoin,ethereum,instadapp,liquity,terra-luna,decentraland,maker,nxm,republic-protocol,rari-governance-token,the-sandbox,havven,solana,sushi,truefi,uma,uniswap,ripple,yearn-finance
14/06/2020,0.078961918,,,,,16.807733,0.823220065,9469.473456,0.012285499,,,,,0.002528816,,,0.190714828,238.2936291,,,0.213329704,0.042433568,550.6687298,,0.101778776,,,1.152191036,0.608810203,,,1.3546656,,0.192781294,
15/06/2020,0.076496849,,,,,16.5715721,0.836371946,9345.960908,0.011686236,,,,,0.002494016,,,0.180819907,232.1125205,,,0.21208481,0.040907444,507.963582,,0.100837193,,,1.140799352,0.586183106,,,1.262631353,,0.190385651,
16/06/2020,0.078264638,,,,,16.37779577,0.824246702,9431.719262,0.011908543,78.57931591,,,,0.002471519,,,0.178366211,231.0170116,,,0.205010622,0.040050851,549.5197939,,0.115286788,,,1.091718384,0.570331272,,,1.253596825,,0.192107679,
17/06/2020,0.078943697,,,,,16.41756494,0.88200997,9524.926617,0.012921749,78.57931591,,,,0.002482315,,,0.179580831,235.2884795,,,0.216778496,0.0404065,540.9746426,,0.117055677,,,1.122187518,0.585098839,,,1.308223774,,0.191128031,
18/06/2020,0.083356556,,,,,16.38942281,0.826899198,9463.361414,0.01318984,67.30638593,,,,0.00247546,,,0.173354858,233.8636185,,,0.213314056,0.040569905,540.0656154,,0.116418965,,,1.098675039,0.581848171,,,1.304073044,,0.193172155,
19/06/2020,0.082059137,,,,,16.16904727,0.769026893,9399.767217,0.014359934,146.2733721,,,,0.002459697,,,0.177409847,231.6848573,,,0.211335096,0.041457374,525.2588592,,0.120941786,,,1.158372641,0.619998001,,,1.464222167,,0.19041682,
20/06/2020,0.079767384,,,,,15.96431618,0.825490915,9312.780104,0.013730232,220.1418163,,,,0.002444395,,,0.172543481,228.9592128,,,0.21316421,0.04107204,515.6141375,,0.123451569,,,1.379117476,0.686091686,,,1.308485573,,0.187221785,
21/06/2020,0.079353607,,,,,16.0537683,0.874564901,9360.247968,0.013329574,259.8906735,,,,0.002450615,,,0.170421408,228.8691488,,,0.211775838,0.041335032,520.3163033,,0.118526241,,,1.382367052,0.644597985,,,1.351692651,,0.188675383,
22/06/2020,0.078341017,,,,,15.94815181,0.846406312,9298.360829,0.01412573,336.2163226,,,,0.002443673,,,0.170357352,227.7919059,,,0.212236289,0.042569072,511.1638908,,0.114762217,,,1.40144449,0.672747793,,,1.670175402,,0.185409959,
23/06/2020,0.083609345,,,,15.19739769,16.49346287,0.9407724,9678.683209,0.013978554,280.3043981,,,,0.002477902,,,0.176801222,243.36471,,,0.209974218,0.045091026,523.0061001,,0.143363803,,,1.500107589,0.727172964,,,1.757967099,,0.19003525,
24/06/2020,0.082764963,,,,15.19739769,16.37632339,1.169807586,9624.684292,0.01407518,241.5682391,,,,0.00247488,,,0.181737701,243.0794822,,,0.210243363,0.043897668,502.5449734,,0.155100378,,,1.573601459,0.706733628,,,1.92347295,,0.188292371,
25/06/2020,0.082502486,,,,13.66826927,15.99426702,1.250530041,9288.061774,0.013057248,209.0654522,,,,0.002420458,,,0.175250852,234.5649846,,,0.206140318,0.041377222,483.5710181,,0.170377733,,,1.918063075,0.736245262,,,2.095290282,,0.18392973,
26/06/2020,0.081623442,,,,17.34971415,15.91379578,1.157223057,9258.667161,0.012690225,229.9696861,,,,0.002409627,,,0.169499879,232.6487035,,,0.20341009,0.041682676,462.6910076,,0.159545187,,,1.871609355,0.712689411,,,2.264881991,,0.183523655,
27/06/2020,0.080632903,,,,12.26061007,15.76071352,1.032137849,9166.48636,0.012293239,262.0429015,,,,0.002357859,,,0.160049629,229.636526,,,0.203648436,0.039701295,455.0404156,,0.152269951,,,1.894357431,0.740720865,,,2.302768161,,0.182779713,
28/06/2020,0.077454772,,,,11.76516996,15.14304716,0.950746354,9013.905565,0.011645051,231.2310966,,,,0.002298343,,,0.153027977,221.0260853,,,0.208894297,0.036634728,442.2120912,,0.14001936,,,1.683927814,0.713355369,,,2.228456443,,0.175894291,
29/06/2020,0.080320491,,,,11.9266744,15.36603853,0.996485574,9139.903276,0.011747236,241.6981869,,,,0.002315533,,,0.156224302,225.1229462,,,0.205198233,0.036927625,449.3559902,,0.149803505,,,1.811348995,0.798760466,,,1.922702076,,0.176998546,
30/06/2020,0.083778237,,,,10.57450113,15.47591936,1.115286078,9185.166541,0.012039885,233.2141237,,,,0.002309657,,,0.171452248,228.2057638,,,0.206423108,0.037771882,452.9592627,,0.154981874,,,1.809805418,0.853126884,,,1.822453698,,0.177597207,
1/7/2020,0.083107697,,,,10.07837145,15.42963681,1.051016839,9149.721997,0.011709071,215.7322775,,,,0.002315974,,,0.168028768,225.592815,,,0.209150926,0.037366844,454.9376246,,0.146563884,,,1.951212611,0.859295554,,,1.915530609,,0.175700514,
2/7/2020,0.096098826,,,,11.15446791,15.82008123,1.217073685,9230.672999,0.011921305,200.6906765,,,,0.002358261,,,0.172385571,230.6619436,,,0.207667656,0.038180076,446.0520283,,0.145046039,,,2.314022163,0.832459236,,,2.088772813,,0.176739828,
3/7/2020,0.093248664,,,,11.62236694,15.35136699,1.286839196,9094.318072,0.011460638,179.958107,,,,0.002327179,,,0.16722029,226.5744243,,,0.210196388,0.036759329,440.0342075,,0.152903018,,,2.459078092,0.774611479,,,2.103469516,,0.175210258,
4/7/2020,0.096275434,,,,11.47847576,15.29261376,1.472180377,9071.385043,0.011258045,172.0643225,,,,0.002305199,,,0.17127407,225.1764055,,,0.208042856,0.037768451,445.2529141,,0.166364917,,,2.498128382,0.767470465,,,2.183392675,,0.176029672,
5/7/2020,0.0996938,,,,11.30211718,15.55406578,1.467383261,9132.90837,0.011581048,180.5067632,,,,0.002310605,,,0.181440688,229.0947165,,,0.204947153,0.038140406,490.2421411,,0.167853984,,,2.409476647,0.781187108,,,2.130195671,,0.177761459,
6/7/2020,0.098325631,,,,10.78876031,15.49204978,1.357644644,9087.407313,0.011636007,200.3907409,,,,0.002305647,,,0.17297324,227.899375,,,0.206477572,0.038008111,469.2926073,,0.158300634,,,2.491544311,0.692187662,,,2.159416227,,0.177184964,
7/7/2020,0.105303508,,,,10.70603377,16.31375648,1.560223039,9342.376493,0.012015017,195.4014325,,,,0.002600865,,,0.17838588,241.5268519,,,0.213632785,0.039109125,466.1094724,,0.174448106,,,2.447981816,0.708409297,,,2.180764892,,0.188389132,
8/7/2020,0.117608449,,,,10.60738943,16.77301865,1.580897411,9253.63098,0.011967316,187.2890846,,,,0.003052224,,,0.17614615,238.9644805,,,0.214440232,0.039889829,458.1759292,,0.182908732,,,2.549901613,0.753477255,,,2.11042368,,0.184824839,
9/7/2020,0.129880411,,,,10.32420033,17.1887804,1.591577232,9432.172516,0.012229883,184.9992526,,,,0.00474406,,,0.184364424,246.8590079,,,0.209296912,0.0408072,459.8294478,,0.191469277,,,2.81503867,0.795614168,,,2.123771532,,0.204336099,
10/7/2020,0.12394193,,,,9.683250241,16.81968124,1.53445199,9235.716302,0.012204774,180.0001003,,,,0.004374596,,,0.18345393,241.9751286,,,0.207487376,0.040188132,453.2903209,,0.177741473,,,2.93080675,0.850478339,,,2.058654836,,0.202368561,
11/7/2020,0.118440839,,,,10.09811306,17.21687834,1.499896587,9282.913639,0.012593403,174.9935935,,,,0.003544287,,,0.176789212,240.9549538,,,0.208303488,0.040544631,450.7056481,,0.176591257,,,2.907998578,0.913637374,,,2.054897333,,0.198789031,
12/7/2020,0.125425338,,,,10.41847984,17.61455839,1.531906005,9234.314675,0.012410894,177.8005776,,,,0.003804777,,,0.181425503,239.1020255,,,0.208968736,0.0403827,471.8922152,10.52210379,0.182026975,,,2.804001641,0.921534189,,,2.024981613,,0.201416195,
13/07/2020,0.126878373,,,,9.821312297,18.28222142,1.515569365,9297.479636,0.012343935,176.2241215,,,,0.003639311,,,0.176964497,241.7715226,,,0.215115902,0.040571842,461.0212044,10.52210379,0.193914644,,,2.769366571,1.017526938,,,1.961426452,,0.200846904,
14/07/2020,0.12428834,,,,9.013997475,18.38502673,1.579405393,9240.76252,0.012291337,165.9076608,,,,0.003161029,,,0.179050538,239.6387868,,,0.211974048,0.041051886,448.9404298,11.76367846,0.176340942,,,2.543763633,1.178753287,,,1.855619359,,0.198606468,
15/07/2020,0.132081281,,,,8.558269867,18.09003726,1.553558131,9247.060696,0.012308555,164.0786057,,,,0.003291632,,,0.185962344,240.2514707,,,0.215471065,0.040356809,463.4881035,11.68751778,0.180700533,,,2.718212517,1.148356195,,,1.713434555,,0.198871492,
16/07/2020,0.130447216,,,,8.234633104,17.60299697,1.522137866,9203.371435,0.012322671,160.4029859,,,,0.003089114,,,0.184797034,238.6635972,,,0.235094377,0.039767928,458.418831,10.35613553,0.172938668,,,3.066213441,1.293547506,,,1.714628112,,0.197230021,
17/07/2020,0.125974591,,,,8.164892322,17.15199504,1.518479022,9136.483376,0.012001668,155.1145091,,,,0.002993475,,,0.191401163,233.8370746,,,0.233072557,0.039013651,443.2834355,9.766222188,0.1623596,,,3.080429452,0.86891847,,,1.709122411,,0.194046403,
18/07/2020,0.122619758,,,,8.118189966,17.0799106,1.502376792,9156.276583,0.012134915,168.5605863,,,,0.003067465,,,0.20333701,232.7814774,,,0.260293543,0.03905837,449.3025691,13.22027606,0.176252492,,,3.326473661,0.98182415,,,1.900136479,,0.194267766,790.93708
19/07/2020,0.122635028,,,,8.258328145,17.13579467,1.678731095,9168.402737,0.012168054,163.7401787,,,,0.003497214,,,0.206973203,235.6811448,,,0.269280571,0.039705442,454.330232,11.5665739,0.17442185,,,3.395589543,0.967318271,,,1.908123171,,0.199470763,790.93708
20/07/2020,0.123989897,,,,9.712625892,17.96487858,1.667616566,9202.61584,0.01200723,163.034166,,,,0.003387694,,,0.207314295,238.8952317,,,0.338160687,0.041012073,466.7465936,8.978200747,0.188163702,,,3.356418197,0.922438344,,,1.895008725,,0.199522932,1082.653087
21/07/2020,0.117853948,,,,10.90879796,17.48010559,1.599688197,9163.159655,0.011943392,158.328281,,,,0.003233985,,,0.193762991,236.0600984,,,0.340114216,0.041536264,451.4417253,8.867476399,0.166636362,,,3.866928072,0.873058979,,,2.117807075,,0.194670028,1069.372899
22/07/2020,0.122952355,,,,10.15136559,17.73993556,1.565054089,9384.379752,0.011895883,159.7227735,,,,0.003304789,,,0.193639573,245.233735,,,0.323627765,0.047623775,457.6930581,7.765660053,0.161825802,,,3.485675287,0.976392031,,,2.114825221,,0.199050217,887.1003346
23/07/2020,0.123782776,,,,10.6921205,18.06467879,1.589713195,9514.304988,0.012164615,157.8125014,,,,0.003282826,,,0.190773152,263.762464,,,0.378435629,0.047451899,495.8865717,7.435910952,0.170000226,,,3.497762164,1.044724667,,,2.415992815,,0.203437641,1193.360828
24/07/2020,0.1240553,,,,11.47169823,18.67907136,1.502718994,9589.817719,0.012143802,156.9134575,,,,0.003296238,,,0.185613125,274.7236203,,,0.390341726,0.048501806,528.4151709,8.252428373,0.161892537,,,3.316205969,1.055806292,,,2.943565625,,0.208186953,1857.183593
25/07/2020,0.121963506,,,,10.95582052,19.17406863,1.301939606,9535.938796,0.012002874,155.0938673,,,,0.003223852,,,0.186038182,279.4270562,,,0.377719795,0.046156749,515.3464662,8.766976355,0.152643111,,,3.336703484,0.996204459,,,3.520259335,,0.204296623,3211.012923
26/07/2020,0.143368383,,,,10.80121613,19.80752853,1.391132361,9691.825139,0.011825082,155.5391991,,,,0.003260945,,,0.187285078,305.0381394,,,0.383736483,0.04631512,525.6775692,8.457263916,0.157820976,,,3.617529029,1.250866425,,,4.112455006,,0.214261616,3401.35798
27/07/2020,0.148355946,,,,10.84511178,19.52096308,1.428481464,9925.751397,0.01174284,157.6262114,,,,0.003234498,,,0.178658587,310.517991,,,0.417766734,0.04431195,520.4426093,8.453117341,0.153789433,,,3.13445241,1.597026053,,,4.149359746,,0.21528331,3149.960489
28/07/2020,0.137933514,,,,9.981927342,19.68213941,1.344318276,10962.25848,0.01150187,136.1559014,,,,0.003124243,,,0.16876265,320.4761913,,,0.400822953,0.040975077,509.8327481,10.51668981,0.153813058,,,2.870372129,1.776955812,,,4.104825389,,0.223876321,2925.340926
29/07/2020,0.148255038,,,,8.949921943,20.15961438,1.480706903,10904.91653,0.01181423,136.0489223,,,,0.003190183,,,0.173983083,316.4067661,,,0.372256928,0.04247001,514.9490315,10.87170782,0.171548109,,,3.35922531,1.783963135,,,3.971615899,,0.229956439,3530.356665
30/07/2020,0.13964888,,,,9.42490853,19.87226129,1.468403502,11093.61224,0.012138383,133.1186132,,,,0.003165246,,,0.176415159,317.5390729,,,0.34716628,0.049167402,546.0460981,11.68699519,0.162771444,,,3.275301189,1.657191929,,,3.934919651,,0.242696552,4483.940956
31/07/2020,0.14089954,,,,9.703916993,20.03146087,1.693008092,11116.30716,0.012913534,132.9472001,,,,0.003236619,,,0.177963385,334.741922,,,0.337442134,0.047105866,568.1238466,12.17271184,0.162153536,,,3.586931365,1.688418732,,,4.10607778,,0.244358843,4367.882143
1/8/2020,0.139145323,,,,10.51662825,20.69395572,1.671005541,11325.55153,0.014063761,134.5526566,,,,0.003203694,,,0.174450262,346.0035061,,,0.305321797,0.04583327,557.2646318,11.56680198,0.158608015,,,3.900548157,1.538097032,,,4.215280238,,0.259232656,4128.207821
2/8/2020,0.144810259,,,,10.87783575,21.60204582,1.761300384,11812.09431,0.013356418,138.052249,,,,0.003706901,,,0.177087238,387.9424212,,,0.281923629,0.046635037,594.0449726,11.77783372,0.163797599,,,3.785343044,1.533137395,,,4.317453874,,0.291301848,3863.416015
3/8/2020,0.13373233,,,,10.48818128,20.90793498,1.849997271,11066.30624,0.012623735,127.6767606,,,,0.003338535,,,0.174786989,370.7323024,,,0.32418646,0.04433701,567.6589717,11.12180576,0.185886405,,,4.25441878,1.746015674,,,4.371491626,,0.28630975,4063.531281
4/8/2020,0.137015139,,,,10.43978825,21.95591965,1.950462972,11230.90776,0.013094292,127.0082798,,,,0.003383427,,,0.178321495,386.2474477,,,0.326564219,0.045872688,593.0520545,11.50556159,0.215114597,,,4.152349283,1.800363681,,,4.355731168,,0.3100927,3793.033675
5/8/2020,0.142763598,,,,10.3138285,22.26285168,1.975327019,11181.91751,0.0132871,131.8995191,,,,0.003539728,,,0.187667721,389.3830083,,,0.325689433,0.045324103,584.41367,11.99697047,0.206242372,,,4.488576058,1.897307255,,,4.31975681,,0.300684425,3697.188674
6/8/2020,0.142549111,,,,10.27565316,23.25810312,2.44370439,11719.26352,0.013275588,136.032512,,,,0.003506588,,,0.189648798,400.1843625,,,0.339696263,0.053469419,593.6392473,12.40614501,0.224075127,,,4.328010583,1.761183319,,,4.35199223,,0.302382265,4139.789641
7/8/2020,0.143830276,,,,12.91554144,22.72711584,2.550925048,11768.12774,0.013218173,136.7206371,,,,0.003557507,,,0.192960242,394.5417455,,,0.346973769,0.058421258,586.1424141,12.62064781,0.231851688,,,4.46521871,2.201922492,,,4.344621037,,0.303367008,4867.841973
8/8/2020,0.138645028,,,,13.25268582,22.19926947,2.391996259,11571.48798,0.013076393,154.3166012,,,,0.00348046,,,0.208712623,379.1351558,,,0.335284648,0.073420397,581.3073261,13.80615437,0.227808684,,,4.296875524,2.073120413,,,4.328356075,,0.293897668,4252.723419
9/8/2020,0.145721136,,,,16.81054618,22.86889206,2.615435396,11739.13101,0.013254463,151.1502436,,,,0.003500841,,,0.211292908,391.4784386,,,0.365207237,0.101354539,581.5835614,20.16941141,0.217715589,,,4.343494822,2.473401784,,,4.371405257,,0.293886304,4447.390659
10/8/2020,0.144901665,,,,26.55713951,22.42038767,2.4696434,11682.85147,0.013908439,170.4205352,,,,0.003459179,,,0.221736484,389.6229311,,,0.434670058,0.099377908,594.235085,29.92999842,0.223468982,,,4.256788594,2.659002831,,,4.370578153,,0.287760963,4106.861477
11/8/2020,0.143306,,,,23.1802257,22.57428904,2.403482325,11862.93801,0.014256943,176.4065023,,,,0.003491412,,,0.224890267,395.2099137,,,0.571397922,0.100903145,624.6542091,29.03708347,0.274455122,,,4.832320134,3.135883739,,,5.248992294,,0.294188896,6330.479667
12/8/2020,0.137091532,,,,20.10467426,21.13387814,2.158870288,11398.67106,0.014183948,193.5964702,,,,0.003392916,,,0.203278307,379.174764,,,0.524797175,0.090065193,591.9805247,21.34508378,0.252145578,,,4.843582402,3.264869118,,,5.234184912,,0.283982867,5995.486917
13/08/2020,0.136541372,,,,22.87601864,21.60059011,2.307725095,11579.86795,0.015931887,217.0793079,,,,0.003468203,,,0.208265746,387.5005308,,,0.553971927,0.097804112,721.1261653,19.69023991,0.312039756,,,5.63377891,3.74138793,,,5.542582196,,0.282390206,5810.733498
14/08/2020,0.139344301,,,,21.29460211,21.7611413,2.270209989,11817.16404,0.018092624,204.658949,15.37210788,,,0.003475584,,,0.210789853,427.4902654,,,0.519457775,0.091985879,793.2502484,22.63679779,0.273659403,,0.080919946,5.083446243,3.733675413,,,6.334094259,,0.294333644,5329.011233
15/08/2020,0.138259487,,,,21.31606863,23.0244045,2.203118441,11777.39132,0.019677396,196.3661237,11.09825215,,,0.003565642,,,0.208754307,438.7625875,,,0.519680862,0.094317793,727.6891658,27.71424368,0.299233732,,0.066403433,6.157527265,3.41749722,,,6.89209351,,0.29954662,5014.231291
16/08/2020,0.138237216,,,,19.30841976,22.90796258,2.067571458,11864.90581,0.018585636,196.6392309,6.817454377,,,0.003535862,,,0.205773214,432.6546652,,,0.511334142,0.097213026,693.8895363,27.35797213,0.331040655,,0.050783649,6.774159494,3.173195437,,,7.075822895,,0.299311136,5295.209091
17/08/2020,0.13876881,,,,19.60720973,23.47471961,2.224260002,11901.77649,0.019520709,200.55871,5.797371515,,,0.003528348,,,0.213826034,433.4318609,,,0.601943345,0.096886951,694.4532781,27.53755674,0.403267027,,0.061079836,6.459643509,3.385226728,,,7.252669327,,0.303292348,6650.413566
18/08/2020,0.140660933,,,,19.76758813,23.52633097,2.070231821,12272.46581,0.020078837,184.6996861,4.361293236,,,0.003604679,,,0.205664143,430.0325051,,,0.564947539,0.094785475,689.9296105,28.18939006,0.471391485,,0.054974444,6.160196465,3.103088944,,,7.144084136,,0.314629753,8863.262715
19/08/2020,0.137026466,,,,20.3961247,22.97380165,2.010355339,11949.61097,0.018179449,184.8205355,3.593279706,,,0.003503307,2.936664998,,0.207813825,422.1066529,,,0.563093541,0.089002186,669.8323475,30.96502357,0.523841607,,0.051531858,6.026850789,3.331062075,,,7.279032196,,0.302976298,9681.352837
20/08/2020,0.129432299,,,,17.89193919,22.30758296,1.779857468,11733.27897,0.016230853,181.8401611,3.897011657,,,0.003420762,2.936664998,,0.196831904,406.5744692,,,0.506736093,0.082291462,652.1658057,46.47125605,0.491530479,,0.052063613,6.104623977,2.896131068,,,7.124282301,,0.290126697,12501.72898
21/08/2020,0.134202558,,,,22.67145186,23.07262944,2.311894662,11861.83658,0.01788666,179.8349039,3.856624534,,,0.003446781,2.89879087,,0.208667377,416.4697758,,,0.514618409,0.089542486,660.0034118,62.1031807,0.444842422,,0.05363026,6.197062367,3.206502582,,,6.948286011,,0.292252578,15120.26246
22/08/2020,0.122617198,,,,20.03813419,22.09465246,1.995492302,11515.1243,0.016572014,169.4848488,3.220543781,,,0.003384307,2.871923158,,0.210382417,386.8238914,,,0.431929293,0.092662841,604.2662735,52.70137193,0.424383538,,0.0452127,5.285738295,2.933189414,,,6.305229041,,0.279180631,12190.00377
23/08/2020,0.125315557,,,,25.80509893,22.17583929,2.050623238,11676.38531,0.017304792,174.2838047,3.070244937,,,0.003443644,4.481388824,,0.225321175,395.8850183,,,0.468262971,0.096655104,639.5750751,45.8715904,0.459917912,,0.045890565,5.827611156,3.021765596,,,6.245092535,,0.285438936,14044.92462
24/08/2020,0.121608882,,,,24.30101097,21.83761773,1.93001485,11647.92812,0.016945229,169.2985196,2.675577639,,,0.003411937,3.966082766,,0.220963714,390.789135,,,0.481956129,0.090777825,636.1057989,49.01933422,0.437645974,,0.043894677,5.676361764,3.329934051,,,6.270765852,,0.285106795,12452.20381
25/08/2020,0.123692547,,,,24.46037889,22.57149422,1.9029273,11758.82812,0.017282647,180.8822172,2.8830418,,,0.00340308,4.576939499,,0.244002838,408.2691456,,,0.528289511,0.090561562,679.3820425,52.63994565,0.44403389,,0.050743823,6.225548642,3.339777044,,,6.906059285,,0.288988946,14458.30675
26/08/2020,0.112631098,,,,23.39723592,21.45247745,1.821144828,11350.75347,0.015503415,165.7571113,2.87130889,,,0.003288978,5.493947148,,0.226981533,383.6621431,,,0.463275671,0.085477513,636.7185653,45.52342833,0.405527267,,0.04793773,5.865981495,3.261241607,,,6.545406279,,0.277714277,13490.22406
27/08/2020,0.114460614,,,,26.53274434,22.22593966,1.793670262,11465.00256,0.015695421,179.6950676,3.638839139,,,0.003288437,6.067730199,,0.227137524,385.7524999,,,0.491346651,0.086513317,641.4885673,50.6645711,0.454826182,,0.057674199,6.111519241,3.551066941,,,6.893425472,,0.276510908,15506.26038
28/08/2020,0.106835963,,,,25.56094572,23.07188472,1.765208821,11300.39836,0.014441561,171.6462657,3.372152604,,,0.003190146,5.638530633,,0.210714043,381.8376513,,,0.502707479,0.093884128,614.481767,45.61156554,0.420534742,,0.074768001,6.110256926,3.430616122,2.589281846,,8.428757055,,0.264312957,14173.47047
29/08/2020,0.109212665,,,,27.8208972,23.06537998,1.975112809,11519.11839,0.015184487,188.8137011,3.525387803,,,0.003268351,6.16232287,,0.222220875,395.1382132,,,0.562572528,0.107164034,631.6798214,47.45632409,0.442315933,,0.06963895,6.802489072,4.011416157,2.589281846,,12.14605582,,0.271351629,18953.53512
30/08/2020,0.116604224,,,,32.146964,22.99170497,1.846311947,11481.48182,0.01491351,195.7448507,3.114181098,,,0.003281164,6.148507936,,0.213614899,399.3745438,,,0.537754909,0.108457437,632.1808709,49.38746945,0.424179065,,0.072211183,6.517967867,3.972282229,1.156822677,,11.20751238,,0.274304441,27006.04625
31/08/2020,0.117207766,,,,33.17528275,23.62291043,1.940276693,11701.00401,0.015005984,216.532361,3.561222385,,,0.003295589,5.901759395,,0.21873677,428.2956792,,,0.53234624,0.103592646,676.2030737,75.2510838,0.444017748,,0.066374681,7.279373078,4.436663533,3.121023436,,15.76760248,,0.282310665,31909.64801
